video_id,url,title,description,published_at,channel_title,channel_id,view_count,like_count,comment_count,duration_iso,duration_seconds,content_type,language,madeForKids
2j1B7fYBl-8,https://www.youtube.com/shorts/2j1B7fYBl-8,QUANDO A PERGUNTA DO ANO QUE NASCEU DA ERRADO,,2026-02-18T15:31:33Z,quang huy,UC50v-47MVsejxFRVRhR5A6A,36706,864,5,PT59S,59,short,pt-PT,False
