video_id,url,title,description,published_at,channel_title,channel_id,view_count,like_count,comment_count,duration_iso,duration_seconds,content_type,language,madeForKids
ZSScUTXJU7c,https://www.youtube.com/shorts/ZSScUTXJU7c,Em várias LÍNGUAS Kakkaka tô doida #shortsviral,,2026-02-12T00:26:20Z,Marcela Jardim Oficial,UC3GE7IjpbfJnXalt49VdMUw,561274,10123,54,PT56S,56,short,pt-BR,False
