video_id,url,title,description,published_at,channel_title,channel_id,view_count,like_count,comment_count,duration_iso,duration_seconds,content_type,language,madeForKids
IuS4MU78CTM,https://www.youtube.com/shorts/IuS4MU78CTM,faz de TUDO menos dormir 🗣 é assim ou nem,,2026-02-19T11:13:53Z,ป'ปอ' สายยย'จูบบบ',UCnDHrZF_dC9lJD4XJDeCt2A,355106,4802,49,PT45S,45,short,pt-PT,False
