video_id,url,title,description,published_at,channel_title,channel_id,view_count,like_count,comment_count,duration_iso,duration_seconds,content_type,language,madeForKids
e-3VDcrTW0A,https://www.youtube.com/shorts/e-3VDcrTW0A,Por favor comparte con tus amigos #pov #herramientas #sketch #gracioso #actuación #historia,,2026-02-24T09:11:25Z,zi3.10,UCq4X0Bpto0xz2tKOgExn0Mg,37521,1495,8,PT1M13S,73,short,pt-PT,False
