comment_id,author,text,like_count,published_at,reply_count
UgwyuVFLVTecU-snIBV4AaABAg,@OtelinoVieira,Quem que você ta chamando de falsa ❤️‍🔥💔🤬😡😡😡😡😡😡😡🤬🤬🤬🤬😡🤬😈👿👹👺🖕🖕🖕🖕🖕🖕,0,2026-02-18T23:50:42Z,0
UgwvD_4i4lEmMHJObHF4AaABAg,@ToinhaSousa-x8o,😅😅😅😅😅😂😂😂kkk❤😊😊😊😊🥰🥰🥰🥰🤣🤣🤣🤣🤣🤣kkkkkkkkk,0,2026-02-14T20:08:06Z,0
UgxZObLD4DIhtrCx1S14AaABAg,@claudiacarvalho2855,Oi você e  falsa,4,2026-02-14T20:01:55Z,1
