comment_id,comment_author,reply_id,reply_author,reply_text,reply_like_count,reply_published_at
UgxZObLD4DIhtrCx1S14AaABAg,@claudiacarvalho2855,UgxZObLD4DIhtrCx1S14AaABAg.ATDZy4exoL5ATGlzFxPUfQ,@Valdilene-l3k,Tem nd para fazer não,0,2026-02-16T01:53:23Z
