video_id,url,title,description,published_at,channel_title,channel_id,view_count,like_count,comment_count,duration_iso,duration_seconds,content_type,language,madeForKids
mog44jOlQX0,https://www.youtube.com/shorts/mog44jOlQX0,Who else does This?😂😂😂Funniest Daily Fails！#Funny #Comedy #Shorts#Viral#trendingshorts,,2026-02-13T15:25:21Z,Myrtle Lindstrom,UCEkD2Fus3syl0Lsa9ftPVJA,299162,4262,4,PT36S,36,short,pt-PT,False
