video_id,url,title,description,published_at,channel_title,channel_id,view_count,like_count,comment_count,duration_iso,duration_seconds,content_type,language,madeForKids
UGoqL8kZm_8,https://www.youtube.com/shorts/UGoqL8kZm_8,Eu não DEIXAVA 😹😹 #shorts,,2026-02-24T21:11:10Z,EoSenna,UC9VJTmEWawn94cJziVAt-iA,112288,4078,156,PT10S,10,short,pt-PT,False
