comment_id,author,text,like_count,published_at,reply_count
UgxNMeWTR9p-rBqsJql4AaABAg,@Mtz.Edits7,😱 APRENDA A EDITAR COMO SER UM REI DAS EDIÇÕES EM MENOS DE 30 MINUTOS 😱 “( link na bio )”,161,2026-02-21T21:19:21Z,0
UgwBTY9uWVdo_1oL7G54AaABAg,@Mtz.Edits7,https://pay.kiwify.com.br/4jmQqbr?afid=da61htH9,151,2026-02-21T21:06:18Z,0
