video_id,url,title,description,published_at,channel_title,channel_id,view_count,like_count,comment_count,duration
2ISEDLWPbV0,https://www.youtube.com/shorts/2ISEDLWPbV0,Aluno pedindo para usar o banheiro: #comedy #humor #viral #funny #fyp,Aluno pedindo para usar o banheiro: #comedy #humor #viral #funny #fyp,2026-01-24T08:15:01Z,Karlos Anchelotti,UCxDQlo2t81xbN0GbUpcQjng,2892459,42213,176,PT1M3S
