video_id,url,title,description,published_at,channel_title,channel_id,view_count,like_count,comment_count,duration_iso,duration_seconds,content_type,language,madeForKids
80U1R5fowlc,https://www.youtube.com/shorts/80U1R5fowlc,"This is so funny, I couldn't stop laughing 😂 #funny #doddlersoftiktok #funnyvideos #duet",,2026-02-20T04:26:30Z,Nuno De Barros,UCLhz-SIcJ4xkrkm8PUCxpcw,75451,2043,7,PT1M6S,66,short,pt-PT,False
