video_id,url,title,description,published_at,channel_title,channel_id,view_count,like_count,comment_count,duration_iso,duration_seconds,content_type,language,madeForKids
B-ybaobdMUQ,https://www.youtube.com/shorts/B-ybaobdMUQ,Por favor comparte con tus amigos #pov #herramientas #sketch #gracioso #actuación #historia,,2026-02-24T08:57:13Z,Minh Nguyen,UCsN_mR8wUJrGMq13QoYOblw,983045,8823,56,PT42S,42,short,en-US,False
