video_id,url,title,description,published_at,channel_title,channel_id,view_count,like_count,comment_count,duration_iso,duration_seconds,content_type,language,madeForKids
ZwokYZpfPP8,https://www.youtube.com/shorts/ZwokYZpfPP8,Por favor comparte con tus amigos #pov #herramientas #sketch #gracioso #actuación #historia,,2026-02-18T16:00:50Z,Ngọc Đỗ,UCQCK58fLk1zZY3b1TEhsQqQ,32384,799,2,PT46S,46,short,pt-PT,False
