video_id,url,title,description,published_at,channel_title,channel_id,view_count,like_count,comment_count,duration_iso,duration_seconds,content_type,language,madeForKids
2XujsPyGS6g,https://www.youtube.com/shorts/2XujsPyGS6g,#student #studentlife #schoollife #school #teachers #teacherbelike,,2026-02-13T01:24:37Z,Alena Timoshenko,UCQ6AZDyVvdZRoEvxOQB06nQ,1986250,28638,28,PT45S,45,short,pt-PT,False
