video_id,url,title,description,published_at,channel_title,channel_id,view_count,like_count,comment_count,duration_iso,duration_seconds,content_type,language,madeForKids
AvhDuMiaEOw,https://www.youtube.com/shorts/AvhDuMiaEOw,#Pov tenho que formar uma frase com um emoji toda vez que ele aparecer #povs #povsbr #ryanpovs,,2026-02-09T09:54:26Z,Elvira Morales,UCDTFlPcoz2nlgsHlwIB3Lsg,294960,4100,16,PT48S,48,short,pt-PT,False
