video_id,url,title,description,published_at,channel_title,channel_id,view_count,like_count,comment_count,duration_iso,duration_seconds,content_type,language,madeForKids
UXmaftmz8so,https://www.youtube.com/shorts/UXmaftmz8so,QUANDO VOCÊ CONHECE O IRMÃO MAIS VELHO DO SEU AMIGO 😹,,2026-02-23T06:29:37Z,Yoha Mandon,UCdxH3FqVVSbHb5lHu0PCXQA,1514759,20317,48,PT34S,34,short,pt-PT,False
