video_id,url,title,description,published_at,channel_title,channel_id,view_count,like_count,comment_count,duration_iso,duration_seconds,content_type,language,madeForKids
GeIieiPo2Fw,https://www.youtube.com/shorts/GeIieiPo2Fw,"If you did, don't forget to like, commented and subscribe to my channel  #Youtube#Pov#funny#shortsy",,2026-02-21T06:03:04Z,Carolyn Barrett,UCikljtKSQ-sZuIbFRWp04eA,46306,680,6,PT42S,42,short,pt-PT,False
