video_id,url,title,description,published_at,channel_title,channel_id,view_count,like_count,comment_count,duration_iso,duration_seconds,content_type,language,madeForKids
pqtlwbRf6V0,https://www.youtube.com/shorts/pqtlwbRf6V0,😂#student #studentlife #schoollife #school #teachers #teacherbelike,,2026-02-18T10:45:07Z,Mollo Pesce,UCe5NEBTkleax2aLKcilF2bA,76720,1468,3,PT53S,53,short,pt-PT,False
