video_id,url,title,description,published_at,channel_title,channel_id,view_count,like_count,comment_count,duration_iso,duration_seconds,content_type,language,madeForKids
sgh97pGf9Is,https://www.youtube.com/shorts/sgh97pGf9Is,"If you did, don't forget to like, commented and subscribe to my channel.#shorts#youtube",,2026-02-21T04:11:25Z,Ground Bauguess,UCT597QKV35jYXA0hd7_rU2w,230231,4101,3,PT37S,37,short,pt-PT,False
