comment_id,author,text,like_count,published_at,reply_count
UgxVkbZWhrOfIAphsph4AaABAg,@JVGAMES-d3r,E da série Grey anatomy😂😂,0,2026-02-18T14:38:48Z,0
UgxBTWel_dvBjpDyHnx4AaABAg,@RennanSeiyaEndoPietro,Como q ia desafiar no coliseu se n dava p falar a língua deles?,2,2026-02-18T11:44:15Z,1
