video_id,url,title,description,published_at,channel_title,channel_id,view_count,like_count,comment_count,duration_iso,duration_seconds,content_type,language,madeForKids
C41wvnO5Spc,https://www.youtube.com/shorts/C41wvnO5Spc,🔥Como voce Come Tartaruga? ib:Andrey Grechka,,2026-02-20T17:00:29Z,Kadukos,UCcDzA9vZv1-HdxKwP7yuPJA,1973798,34975,249,PT23S,23,short,pt-BR,False
