video_id,url,title,description,published_at,channel_title,channel_id,view_count,like_count,comment_count,duration_iso,duration_seconds,content_type,language,madeForKids
k-p0l5aRX3w,https://www.youtube.com/shorts/k-p0l5aRX3w,#POV Todos recebem uma quantidade mentiras que podem deixar em privado ou não,,2026-02-14T14:26:01Z,uhbhhhu,UCwjIxwCT3tc38C99JgH4Glw,581877,6764,24,PT32S,32,short,pt-PT,False
