video_id,url,title,description,published_at,channel_title,channel_id,view_count,like_count,comment_count,duration_iso,duration_seconds,content_type,language,madeForKids
lq2r8Vk6F7Y,https://www.youtube.com/shorts/lq2r8Vk6F7Y,dialed in #Valorant #tenz,"Watch next ⬇

My latest Valorant guide https://www.youtube.com/watch?v=3xjpx8-2gD0&list=PLDdowSNtDGx_q-0hGWjjkiJsH8pGkMGEv&index=4&ab_channel=TenZ

--------------------------------------------

Thank you for watching! If you enjoyed the content, be sure to hit that subscribe button. 
Check out my socials:
🐥 https://www.twitter.com/TenZOfficial​
🌟 https://www.youtube.com/@tenzreplay
📸 https://www.instagram.com/tenzofficial

▶ PRODUCTION by Prodigy Agency
      ✧  https://prodigy-agency.gg

--------------------------------------------

#TenZ​​​​​​ #Valorant​​​​​​ #Gaming",2025-11-14T17:01:29Z,TenZ,UCckPYr9b_iVucz8ID1Q67sw,2578402,52847,219,PT30S,30,short,en-US,False
