comment_id,author,text,like_count,published_at,reply_count
UgxYgL2Q8eRPyNlOWUZ4AaABAg,@FernandoAlves-z8h,❤❤❤kkk,0,2026-02-23T21:32:19Z,0
UgxCu6fLNYdYGyWSSRB4AaABAg,@IsisSantana-x6c,Kkkkkk,0,2026-02-23T18:00:12Z,0
