video_id,url,title,description,published_at,channel_title,channel_id,view_count,like_count,comment_count,duration_iso,duration_seconds,content_type,language,madeForKids
6SR1f_QIL48,https://www.youtube.com/shorts/6SR1f_QIL48,Isso é vdd kkk,,2026-02-20T15:15:52Z,Naosoutedy,UCXiUQBp8WbWqHqWsH4KZepg,4455835,42871,980,PT19S,19,short,pt-PT,False
